id	name	playName	normalizedGenre	libretto	firstAuthor	title	subtitle	numOfCoAuthors	maxDegreeIds	numOfSegments	numOfActs	numOfSpeakers	numOfSpeakersMale	numOfSpeakersFemale	numOfSpeakersUnknown	numOfPersonGroups	numOfP	numOfL	wikipediaLinkCount	wordCountText	wordCountSp	wordCountStage	yearWritten	yearPremiered	yearPrinted	yearNormalized	averageDegree	density	averageClustering	size	maxDegree	numConnectedComponents	diameter	averagePathLength	corpus
rus000039	krylov-sonnyj-poroshok	krylov-sonnyj-poroshok	NA	TRUE	Крылов	Сонный порошок или похищенная крестьянка	Опера в трех действиях	0	several characters	23	3	10	5	3	2	3	235	806	0	7741	7461	496	1798	1800	1905	1800	7.2	0.8	0.9	10	9	1	2	1.2	rus
rus000038	krylov-urok-dochkam	krylov-urok-dochkam	Comedy	FALSE	Крылов	Урок дочкам	Комедия в одном действии	0	several characters	18	0	9	4	5	0	0	409	0	0	6933	6706	385	NA	1807	1807	1807	5.777777777777778	0.7222222222222222	0.8835978835978835	9	7	1	3	1.3055555555555556	rus
rus000131	lazhechnikov-okopirovalsya	lazhechnikov-okopirovalsya	Comedy	FALSE	Лажечников	Окопировался	Комедия в трех актах	0	rezinkin	30	3	22	13	7	2	2	516	37	0	11922	11390	1427	NA	1854	1855	1854	7.818181818181818	0.3722943722943723	0.8281873355402767	22	17	1	3	1.7922077922077921	rus
rus000106	lensky-horosha-i-durna	lensky-horosha-i-durna	Comedy	FALSE	Ленский	Хороша и дурна, и глупа и умна	Водевиль в одном действии	0	several characters	23	0	6	4	2	0	0	503	334	0	11137	10747	884	NA	1833	NA	1833	5	1	1	6	5	1	1	1	rus
rus000037	lermontov-maskarad	lermontov-maskarad	NA	FALSE	Лермонтов	Маскарад	Драма в 4-х действиях, в стихах	0	knjaz_zvezdich	50	4	48	37	10	1	2	0	2424	8	14686	13891	1364	1835/1836	1852	1842	1842	7.791666666666667	0.16578014184397163	0.7946189327556051	48	31	2	4	2.0666023166023164	rus
rus000146	lermontov-menschen-und-leidenschaften	lermontov-menschen-und-leidenschaften	Tragedy	FALSE	Лермонтов	Menschen und Leidenschaften	Ein Trauerspiel	0	yuri	33	5	11	6	5	0	0	594	14	3	16172	15535	1495	1830	NA	1880	1830	3.6363636363636362	0.36363636363636365	0.5909090909090908	11	7	1	4	1.8909090909090909	rus
rus000126	lermontov-strannyj-chelovek	lermontov-strannyj-chelovek	NA	FALSE	Лермонтов	Странный человек	Романтическая драма	0	vladimir	13	0	48	30	15	3	3	693	155	2	17424	16710	1338	1831	1916	1860	1831	8.125	0.17287234042553193	0.9070568252553546	48	22	4	4	1.6597701149425288	rus
rus000155	leskov-rastochitel	leskov-rastochitel	NA	FALSE	Лесков	Расточитель	Драма в пяти действиях	0	drobadonov	59	5	40	24	7	9	9	1096	31	0	29694	28009	4126	1867	1867	1867	1867	10.35	0.2653846153846154	0.7479960136100446	40	31	1	3	1.8012820512820513	rus
rus000036	lomonosov-demofont	lomonosov-demofont	Tragedy	FALSE	Ломоносов	Демофонт	NA	0	memnon	30	5	8	5	3	0	0	0	1547	0	10635	10271	151	1750/1751	NA	1752	1752	5.25	0.75	0.8374999999999999	8	7	1	2	1.25	rus
rus000035	lomonosov-tamira-i-selim	lomonosov-tamira-i-selim	Tragedy	FALSE	Ломоносов	Тамира и Селим	NA	0	tamira|nadir|mumet	30	5	10	8	2	0	0	0	1595	0	10634	10267	143	NA	NA	1750	1750	5.8	0.6444444444444445	0.7916666666666667	10	8	1	3	1.3777777777777778	rus
rus000105	majkov-agriopa	majkov-agriopa	Tragedy	FALSE	Майков	Агриопа	NA	0	agriopa	28	5	8	6	2	0	0	0	1356	0	9481	9205	269	NA	1769	1775	1769	5	0.7142857142857143	0.7773809523809523	8	7	1	2	1.2857142857142858	rus
rus000120	majkov-femist-i-ieronima	majkov-femist-i-ieronima	Tragedy	FALSE	Майков	Фемист и Иеронима	NA	0	femist|magomet	34	5	6	5	1	0	0	0	1385	0	9289	9045	248	1773	NA	1775	1775	3.6666666666666665	0.7333333333333333	0.8388888888888889	6	5	1	2	1.2666666666666666	rus
rus000199	mamin-sibirjak-malenkaja-pravda	mamin-sibirjak-malenkaja-pravda	NA	FALSE	Мамин-Сибиряк	Маленькая правда	Драма в 4-рех действиях.	0	several characters	56	4	13	7	6	0	0	856	6	0	16049	15075	1950	1891	NA	NA	1891	11.23076923076923	0.9358974358974359	0.9445998445998445	13	12	1	2	1.064102564102564	rus
rus000200	mamin-sibirjak-zolotopromyshlenniki	mamin-sibirjak-zolotopromyshlenniki	NA	FALSE	Мамин-Сибиряк	Золотопромышленники	Бытовая хроника в четырех действиях	0	anisja_tihonovna	55	4	11	6	5	0	0	841	9	0	19109	18216	1919	1886	1887	1887	1887	7.454545454545454	0.7454545454545455	0.8782106782106781	11	10	1	2	1.2545454545454546	rus
rus000034	mayakovsky-banja	mayakovsky-banja	NA	FALSE	Маяковский	Баня	Драма в шести действиях с цирком и фейерверком	0	ivan_ivanovich	34	6	24	17	5	2	2	433	106	4	11003	10337	816	1929	1930	1929	1929	9.75	0.42391304347826086	0.8239277470895118	24	17	1	3	1.6630434782608696	rus
rus000091	mayakovsky-klop	mayakovsky-klop	Comedy	FALSE	Маяковский	Клоп	Феерическая комедия / Девять картин	0	prisypkin-skripkin	9	0	98	71	12	15	11	331	236	6	8043	7030	1492	1928	1929	1929	1929	16	0.16494845360824742	0.9677850344614651	98	62	3	3	1.8268743208982252	rus
rus000093	mayakovsky-misteriya-buff	mayakovsky-misteriya-buff	Comedy	FALSE	Маяковский	Мистерия-буфф	Героическое, эпическое и сатирическое изображение нашей эпохи / Второй вариант	0	soglashatel|kuznec|nechistye	7	6	65	32	4	29	9	0	2510	4	10514	9192	1602	NA	1921	1921	1921	34.43076923076923	0.5379807692307692	0.8470204487409713	65	62	2	2	1.4273285568065506	rus
rus000164	merezhkovsky-pavel-pervyj	merezhkovsky-pavel-pervyj	Tragedy	FALSE	Мережковский	Павел первый	NA	0	palen	8	5	82	75	7	0	7	1257	41	2	19298	16603	3430	1908	1917	1908	1908	35.048780487804876	0.4327009936766034	0.907223875676031	82	79	1	2	1.5672990063233965	rus
rus000033	naydyonov-deti-vanjushina	naydyonov-deti-vanjushina	NA	FALSE	Найдёнов	Дети Ванюшина	Драма в четырех действиях	0	several characters	4	4	16	6	10	0	0	1080	6	0	16468	13607	4393	1901	1901	NA	1901	13.125	0.875	0.9285714285714286	16	15	1	2	1.125	rus
rus000145	nekrasov-akter	nekrasov-akter	Comedy	FALSE	Некрасов	Актер	Шутка-водевиль в одном действии	0	kochergin	15	0	8	6	2	0	0	242	141	0	4841	4654	201	NA	1841	1841	1841	3.5	0.5	0.6916666666666665	8	7	1	2	1.5	rus
rus000172	nekrasov-junost-lomonosova	nekrasov-junost-lomonosova	NA	FALSE	Некрасов	Юность Ломоносова	Драматическая фантазия в стихах в одном действии с эпилогом	0	several characters	3	0	4	3	1	0	0	0	344	0	1987	1888	137	1840	NA	1902	1840	3	1	1	4	3	1	1	1	rus
rus000158	nekrasov-shila-v-meshke-ne-utaish	nekrasov-shila-v-meshke-ne-utaish	Comedy	FALSE	Некрасов	Шила в мешке не утаишь – девушки под замком не удержишь	Водевиль в двух картинах	0	fortunkin	16	2	6	4	2	0	0	347	270	0	8295	8105	396	NA	1841	1841	1841	3.6666666666666665	0.7333333333333333	0.8222222222222223	6	5	1	2	1.2666666666666666	rus
rus000135	nekrasov-zabrakovannye	nekrasov-zabrakovannye	Tragedy	FALSE	Некрасов	Забракованные	Трагедия в трех действиях, с эпилогом, с национальными песнями и плясками и великолепным бенгальским огнем	0	grigoriy	7	3	9	6	3	0	0	0	453	0	2512	2142	327	NA	NA	1859	1859	4.666666666666667	0.5833333333333334	0.7870370370370371	9	8	1	2	1.4166666666666667	rus
rus000130	nikolev-samolyubivyj-stihotvorec	nikolev-samolyubivyj-stihotvorec	Comedy	FALSE	Николев	Самолюбивый стихотворец	Комедия в пяти действиях	0	nadmen|marina|modstrih	37	5	8	6	2	0	0	0	1969	1	13772	13479	1092	1775	1781	1787	1781	6	0.8571428571428571	0.9285714285714285	8	7	1	2	1.1428571428571428	rus
rus000097	ostrovsky-bednaja-nevesta	ostrovsky-bednaja-nevesta	Comedy	FALSE	Островский	Бедная невеста	Комедия в пяти действиях	0	dobrotvorskij	64	5	28	10	17	1	0	1182	0	5	22713	21711	1632	1851	1853	1852	1852	8.071428571428571	0.29894179894179895	0.8513184761083921	28	18	1	3	1.8650793650793651	rus
rus000032	ostrovsky-bednost-ne-porok	ostrovsky-bednost-ne-porok	Comedy	FALSE	Островский	Бедность не порок	Комедия в трех действиях	0	Razljuljaev|Mitja|PelagejaEgorovna	37	3	18	9	9	0	1	694	192	3	12842	11915	1563	1853	1854	1854	1854	14.444444444444445	0.8496732026143791	0.9190077351842056	18	17	1	2	1.1503267973856208	rus
rus000156	ostrovsky-beshenye-dengi	ostrovsky-beshenye-dengi	Comedy	FALSE	Островский	Бешеные деньги	NA	0	several characters	48	5	9	7	2	0	0	1230	14	2	21213	20185	1574	1869	1870	1870	1870	6.888888888888889	0.8611111111111112	0.91005291005291	9	8	1	2	1.1388888888888888	rus
rus000031	ostrovsky-bespridannitsa	ostrovsky-bespridannitsa	NA	FALSE	Островский	Бесприданница	Драма в четырех действиях	0	several characters	44	4	11	8	3	0	0	1331	14	8	18321	17271	1531	1874/1878	1878	1879	1878	9.818181818181818	0.9818181818181818	0.9818181818181817	11	10	1	2	1.018181818181818	rus
rus000162	ostrovsky-bez-viny-vinovatye	ostrovsky-bez-viny-vinovatye	Comedy	FALSE	Островский	Без вины виноватые	Комедия в четырех действиях	0	murov	28	4	13	6	6	1	1	1110	0	2	18952	18231	1029	1883	1884	1884	1884	6	0.5	0.7208180708180708	13	10	1	3	1.6153846153846154	rus
rus000187	ostrovsky-bogatye-nevesty	ostrovsky-bogatye-nevesty	Comedy	FALSE	Островский	Богатые невесты	Комедия в четырех действиях	0	several characters	27	4	6	3	3	0	0	815	0	1	13434	12884	769	1875	1875	1876	1875	5	1	1	6	5	1	1	1	rus
rus000206	ostrovsky-dmitrij-samozvanets-i-vasilij-shujskij	ostrovsky-dmitrij-samozvanets-i-vasilij-shujskij	NA	FALSE	Островский	Дмитрий Самозванец и Василий Шуйский	Драматическая хроника в двух частях	0	kalachnik	13	0	93	70	5	18	18	0	3479	1	20434	19744	1388	1866	1867	1867	1867	23.268817204301076	0.25292192613370734	0.9150061199048363	93	79	1	3	1.8417484805984106	rus
rus000160	ostrovsky-dohodnoe-mesto	ostrovsky-dohodnoe-mesto	Comedy	FALSE	Островский	Доходное место	Комедия в пяти действиях	0	zhadov	38	5	16	11	5	0	0	925	9	4	19109	18347	1327	1856	1857	1856	1856	6.375	0.425	0.802788877788878	16	14	1	3	1.6333333333333333	rus
rus000159	ostrovsky-goryachee-serdce	ostrovsky-goryachee-serdce	Comedy	FALSE	Островский	Горячее сердце	Комедия в пяти действиях	0	gradoboev	43	5	21	17	2	2	1	1254	36	2	21902	20589	2075	1868	1869	1869	1869	9.428571428571429	0.4714285714285714	0.8314461682108739	21	18	1	3	1.5857142857142856	rus
rus000198	ostrovsky-greh-da-beda-na-kogo-ne-zhivet	ostrovsky-greh-da-beda-na-kogo-ne-zhivet	NA	FALSE	Островский	Грех да беда на кого не живет	Драма в четырех действиях	0	zhmigulina|krasnova	36	4	11	7	4	0	0	850	6	3	16337	15719	834	1862	1863	1863	1863	6	0.6	0.7424242424242425	11	8	1	3	1.4545454545454546	rus
rus000030	ostrovsky-groza	ostrovsky-groza	NA	FALSE	Островский	Гроза	Драма в пяти действиях	0	kabanova	41	5	29	19	9	1	1	807	33	6	15612	14836	1186	1859	1859	1860	1859	7.793103448275862	0.27832512315270935	0.8330899739842328	29	23	1	4	1.9285714285714286	rus
rus000085	ostrovsky-les	ostrovsky-les	Comedy	FALSE	Островский	Лес	Комедия в пяти действиях	0	aksjusha	39	5	12	9	3	0	0	1450	3	5	22950	21823	1839	1870	1871	1871	1871	8.666666666666666	0.7878787878787878	0.9269360269360271	12	11	1	2	1.2121212121212122	rus
rus000143	ostrovsky-na-bojkom-meste	ostrovsky-na-bojkom-meste	Comedy	FALSE	Островский	На бойком месте	Комедия в трех действиях	0	several characters	27	3	11	9	2	0	0	696	8	1	11805	11001	1095	NA	1865	1865	1865	7.454545454545454	0.7454545454545455	0.8258297258297258	11	9	1	2	1.2545454545454546	rus
rus000101	ostrovsky-na-vsyakogo-mudreca-dovolno-prostoty	ostrovsky-na-vsyakogo-mudreca-dovolno-prostoty	Comedy	FALSE	Островский	На всякого мудреца довольно простоты	Комедия в пяти действиях	0	glumov	37	5	16	9	7	0	0	1202	15	4	18127	17440	1093	1868	1868	1868	1868	8	0.5333333333333333	0.8005803224553224	16	13	1	3	1.5	rus
rus000202	ostrovsky-ne-ot-mira-sego	ostrovsky-ne-ot-mira-sego	NA	FALSE	Островский	Не от мира сего	Семейные сцены в 3 действиях	0	kseniya|elohov	27	3	9	5	4	0	0	625	0	1	12025	11535	722	1884	1885	1885	1885	5.333333333333333	0.6666666666666666	0.8343915343915344	9	8	1	2	1.3333333333333333	rus
rus000196	ostrovsky-ne-soshlis-harakterami	ostrovsky-ne-soshlis-harakterami	NA	FALSE	Островский	Не сошлись характерами!	Картины московской жизни	0	pol	13	0	13	7	6	0	0	388	12	1	7117	6538	697	1856/1857	1858	1858	1858	3.5384615384615383	0.2948717948717949	0.7113553113553113	13	7	1	5	2.5	rus
rus000197	ostrovsky-ne-tak-zhivi-kak-hochetsya	ostrovsky-ne-tak-zhivi-kak-hochetsya	NA	FALSE	Островский	Не так живи, как хочется	Народная драма в трех действиях	0	grusha	32	3	15	7	8	0	2	506	51	4	9248	8867	624	1854	1854	1855	1854	5.866666666666666	0.41904761904761906	0.8112650312650312	15	11	1	3	1.6952380952380952	rus
rus000195	ostrovsky-ne-v-svoi-sani-ne-sadis	ostrovsky-ne-v-svoi-sani-ne-sadis	Comedy	FALSE	Островский	Не в свои сани не садись	Комедия в трех действиях	0	vihorev	38	3	10	7	3	0	0	660	28	3	12030	11385	1038	1852	1853	1853	1853	5.4	0.6	0.645	10	8	1	2	1.4	rus
rus000190	ostrovsky-neozhidannyj-sluchaj	ostrovsky-neozhidannyj-sluchaj	NA	FALSE	Островский	Неожиданный случай	Драматический этюд	0	several characters	13	0	4	2	2	0	0	411	0	2	6545	6441	281	1850	1902	1851	1851	3	1	1	4	3	1	1	1	rus
rus000180	ostrovsky-nevolnicy	ostrovsky-nevolnicy	Comedy	FALSE	Островский	Невольницы	NA	0	styrov|evlaliya	34	4	7	4	3	0	0	1031	0	2	17428	16909	841	1881	1883	1881	1881	4.857142857142857	0.8095238095238095	0.819047619047619	7	6	1	2	1.1904761904761905	rus
rus000152	ostrovsky-poslednyaya-zhertva	ostrovsky-poslednyaya-zhertva	Comedy	FALSE	Островский	Последняя жертва	Комедия в пяти действиях	0	glafira_firsovna|dulchin	53	5	24	17	5	2	0	1523	0	1	23333	22040	1539	1877	1877	1878	1877	7.416666666666667	0.322463768115942	0.8216299903799905	24	15	1	4	2.0579710144927534	rus
rus000204	ostrovsky-pozdnyaya-lyubov	ostrovsky-pozdnyaya-lyubov	NA	FALSE	Островский	Поздняя любовь	Сцены из жизни захолустья в четырех действиях	0	margaritov|dormedont	30	4	7	4	3	0	0	860	1	2	13215	12606	1023	1873	1873	1874	1873	4.857142857142857	0.8095238095238095	0.9238095238095239	7	6	1	2	1.1904761904761905	rus
rus000184	ostrovsky-prazdnichnyj-son-do-obeda	ostrovsky-prazdnichnyj-son-do-obeda	NA	FALSE	Островский	Праздничный сон — до обеда	Картины из московской жизни	0	several characters	14	0	10	2	8	0	0	515	2	2	7005	6422	842	1857	1857	NA	1857	6.4	0.7111111111111111	0.8652380952380951	10	8	1	3	1.3111111111111111	rus
rus000144	ostrovsky-puchina	ostrovsky-puchina	NA	FALSE	Островский	Пучина	Сцены из московской жизни	0	kiselnikov	23	0	19	13	6	0	1	822	4	1	13898	13398	645	NA	1866	1866	1866	6.631578947368421	0.3684210526315789	0.8772411798727587	19	15	2	2	1.4878048780487805	rus
rus000189	ostrovsky-semejnaya-kartina	ostrovsky-semejnaya-kartina	NA	FALSE	Островский	Семейная картина	NA	0	several characters	1	0	6	2	4	0	0	202	2	3	5224	5101	263	1847	1855	1847	1847	5	1	1	6	5	1	1	1	rus
rus000181	ostrovsky-shutniki	ostrovsky-shutniki	NA	FALSE	Островский	Шутники	Картины московской жизни, в четырех действиях	0	shilohvostov|vazhnaya_osoba	29	4	25	17	8	0	0	884	9	1	13538	12812	958	1864	1864	NA	1864	8.8	0.36666666666666664	0.8387504659083607	25	19	1	4	1.8433333333333333	rus
rus000029	ostrovsky-snegurochka	ostrovsky-snegurochka	NA	FALSE	Островский	Снегурочка	Весенняя сказка	0	snegurochka	28	5	42	19	7	16	0	0	2850	4	14978	13495	1633	1873	1873	1873	1873	10.095238095238095	0.2462253193960511	0.8573844396863044	42	31	1	4	1.9210220673635308	rus
rus000182	ostrovsky-staryj-drug-luchshe-novyh-dvuh	ostrovsky-staryj-drug-luchshe-novyh-dvuh	NA	FALSE	Островский	Старый друг лучше новых двух	Картины из московской жизни, в трех действиях	0	kupec|prohor_gavrilych|anfisa_karpovna	20	3	10	6	4	0	0	699	7	1	12543	12134	634	1860	1860	1860	1860	4.2	0.4666666666666667	0.5933333333333333	10	6	1	4	1.6888888888888889	rus
rus000028	ostrovsky-svoi-ljudi	ostrovsky-svoi-ljudi	Comedy	FALSE	Островский	Свои люди – сочтемся	Комедия в четырех действиях	0	several characters	35	4	8	4	4	0	0	884	4	3	18119	17655	753	1849	1861	1850	1850	7	1	1	8	7	1	1	1	rus
rus000185	ostrovsky-svoi-sobaki-gryzutsya-chuzhaya-ne-pristavaj	ostrovsky-svoi-sobaki-gryzutsya-chuzhaya-ne-pristavaj	NA	FALSE	Островский	Свои собаки грызутся, чужая не приставай	Картины московской жизни	0	ustrashimov	15	0	8	2	6	0	0	462	10	2	7731	7494	471	1861	1861	1861	1861	5	0.7142857142857143	0.8607142857142858	8	7	1	2	1.2857142857142858	rus
rus000203	ostrovsky-trudovoj-hleb	ostrovsky-trudovoj-hleb	NA	FALSE	Островский	Трудовой хлеб	Сцены из жизни захолустья, в четырех действиях	0	korpelov	35	4	12	6	6	0	0	813	9	1	13269	12396	1119	1874	1874	1874	1874	4.666666666666667	0.42424242424242425	0.6800925925925926	12	9	1	3	1.6818181818181819	rus
rus000201	ostrovsky-tyazhelye-dni	ostrovsky-tyazhelye-dni	NA	FALSE	Островский	Тяжелые дни	Сцены из московской жизни, в трех действиях	0	nastasya_pankratevna	20	3	11	7	4	0	0	625	0	2	9830	9423	426	1863	1863	1863	1863	4.909090909090909	0.4909090909090909	0.7451659451659451	11	9	1	3	1.5636363636363637	rus
